Original→Singular→Plural1→Plural2→Plural3
// ArcFormats strings
AFAEncryptAffLabel→Шифровать AFF→→→
AMIBaseArchive→Базовый архив→→→
AMIBaseTooltip→Новый архив будет содержать записи из базового.→→→
AMIChooseBase→Выберите базовый архив→→→
AMIDescription→Архив Amaterasu Translations Muv-Luv→→→
AMINoFiles→Не найдено файлов, подходящих для архива AMI.→→→
ArcEncryptedNotice→Содержимое архива зашифровано.¶
Выберите подходящую схему шифрования.→→→
DCFMergeWithBase→Объединять изображения с их основой→→→
BaseImage→ [Основа: {0}]→→→
ArcNoEncryption→Без шифрования→→→
ArcReset→Сброс→→→
GRPDescription→Проприетарный формат изображений âge→→→
GSCDescription→Проприетарный формат скриптов Liar-soft→→→
INTCreationNotice→Создание зашифрованных архивов не реализовано.→→→
INTDescription→Архив ресурсов движка CatSystem2→→→
INTKeyRequirement→Ключ должен быть 32-битным шестнадцатеричным целым числом→→→
INTLabelNumericKey→Числовой ключ→→→
INTNotice→Каталог архива зашифрован.→→→
KogadoDescription→Архив ресурсов игрового движка Kogado→→→
LabelPassphrase→Пароль:→→→
LabelScheme→Схема→→→
LWGDescription→Архив изображений Liar-soft→→→
MsgAddingFile→Добавление файла→→→
MsgCalculatingChecksum→Вычисление контрольной суммы...→→→
MsgCompressingIndex→Сжатие индекса...→→→
MsgCreationKeyRequired→Для создания требуется ключ шифрования.→→→
MsgEncNotImplemented→Метод шифрования не реализован→→→
MsgExtensionTooLong→Расширение имени файла слишком длинное.→→→
MsgFileNameTooLong→Имя файла слишком длинное→→→
MsgFileAlreadyExists→Файл уже существует→→→
MsgIllegalCharacters→Имя файла содержит недопустимые символы→→→
MsgInvalidImageFormat→{0}: формат изображения не распознан.→→→
MsgInvalidVersion→Указана недопустимая версия архива.→→→
MsgNoExtension→Имя файла без расширения.→→→
MsgTooManyFiles→Количество файлов превышает лимит архива.→→→
MsgUpdatingIndex→Обновление индекса...→→→
MsgWritingIndex→Запись индекса...→→→
MsgUnidentifiedData→Неопознанный файл данных→→→
NPACompressContents→Сжать содержимое→→→
NPADescription→Архив ресурсов Nitro+→→→
NPAKeys→Ключи шифрования¶
(требуются даже если содержимое не зашифровано)→→→
NPASteinsGateDescription→Архив ресурсов Nitro+ Steins;Gate→→→
NSADescription→Архив ресурсов игрового движка NScripter→→→
ONSArchiveType→Тип архива→→→
ONSCompression→Сжатие→→→
ONSCompressionNone→Нет→→→
PDDescription→Архив ресурсов Flying Shine→→→
